4220 ARCH DR APTS,2025-04-21,,4220 ARCH DR ,STUDIO CITY,PR0115632
4432 ENSIGN AVE APTS,2023-11-13,,4432 ENSIGN AVE ,NORTH HOLLYWOOD,PR0115635
1660 1/2 MURCHISON ST APTS,2023-04-11,,1660 1/2 MURCHISON ST ,LOS ANGELES,PR0074937
4927 ECHO ST APTS,2023-07-31,,4927 ECHO ST ,LOS ANGELES,PR0074938
1194 W 039TH ST APTS,2022-06-10,,1194 W 39TH ST,LOS ANGELES,PR0104802
4972 W 21ST STREET,2024-06-26,,2100 S LA BREA AVE ,LOS ANGELES,PR0104804
3869 DON TOMASO DR APTS,2023-05-25,,3869 DON TOMASO DR ,LOS ANGELES,PR0104805
5625 W JEFFERSON BLVD APTS,2023-12-07,,5625 W JEFFERSON BLVD ,LOS ANGELES,PR0104809
11904 BELLFLOWER BLVD APTS,2023-12-08,,11904 BELLFLOWER BLVD ,DOWNEY,PR0072662
10714 LA REINA AVE APTS,2023-05-31,,10714 LA REINA AVE ,DOWNEY,PR0072664
3597 E 53RD ST APTS,2023-07-14,,3597 E 53RD ST ,MAYWOOD,PR0072667
6707 KING AVE APTS,2022-06-29,,6707 KING AVE ,BELL,PR0072670
947 S WESTMORELAND AVE APTS,2023-04-21,,947 S WESTMORELAND AVE ,LOS ANGELES,PR0075165
1315 BATES AVE APTS,2022-05-17,,1315 BATES AVE ,LOS ANGELES,PR0075166
327 S UNION AVE APTS,2023-03-31,,327 S UNION AVE ,LOS ANGELES,PR0075167
1543 1/2 COURT ST APTS,2022-07-01,,1543 1/2 COURT ST ,LOS ANGELES,PR0075169
126 N ALMONT DR APTS,2023-09-07,,126 N ALMONT DR ,BEVERLY HILLS,PR0075170
1312 CARMELINA AVE APTS,2022-11-02,,1312 CARMELINA AVE ,LOS ANGELES,PR0075171
4401 W VERDUGO AVE APTS,2023-08-29,,4401 W VERDUGO AVE ,BURBANK,PR0085522
10838 MAGNOLIA BLVD APTS,2023-11-21,,10838 MAGNOLIA BLVD ,NORTH HOLLYWOOD,PR0085524
11520 CUMPSTON ST APTS,2023-11-08,,11520 CUMPSTON ST ,NORTH HOLLYWOOD,PR0085526
LEISURE TIME GARDEN APTS,2024-08-08,,6736 CLEON AVE ,NORTH HOLLYWOOD,PR0085527
815 S ALANDELE AVE APTS,2023-12-21,,815 S ALANDELE AVE ,LOS ANGELES,PR0093399
7741 ROMAINE ST APTS,2022-03-30,,7741 ROMAINE ST ,LOS ANGELES,PR0093404
920 1/2 N HILLDALE AVE APTS,2022-10-20,,920 1/2 N HILLDALE AVE ,WEST HOLLYWOOD,PR0093405
5101 E HUNTINGTON DR N APTS,2022-08-15,,5101 E HUNTINGTON DR N,LOS ANGELES,PR0089465
6050 LA PRADA ST APTS,2025-05-15,,6050 LA PRADA ST ,LOS ANGELES,PR0089466
4301 1/2 N MARMION WY APTS,2022-03-22,,4301 1/2 N MARMION WY ,LOS ANGELES,PR0089467
118 E AVENUE 38 APTS,2022-09-13,,118 E AVENUE 38 ,LOS ANGELES,PR0089469
133 S AVENUE 52 APTS,2022-09-29,,133 S AVENUE 52 ,LOS ANGELES,PR0089471
407 S VIOLET AVE APTS-PROP GATE ACCESS # (REFER TO FAC COMMENT),2023-10-06,,407 S VIOLET AVE ,MONROVIA,PR0106090
ALPINE VILLAS,2025-09-08,,7348 VENTURA CANYON AVE ,VAN NUYS,PR0106091
5332 BEN AVE APTS,2023-12-28,,5332 BEN AVE ,VALLEY VILLAGE,PR0106095
2230 N ONTARIO ST APTS,2025-02-27,,2226 N ONTARIO ST,BURBANK,PR0106096
9925 ROBBINS DR APTS,2023-02-08,,9925 ROBBINS DR ,BEVERLY HILLS,PR0078292
2027 EUCLID ST APTS,2023-02-15,,2027 EUCLID ST ,SANTA MONICA,PR0078293
11490 MOORPARK ST APTS,2022-09-08,,11490 MOORPARK ST ,STUDIO CITY,PR0078298
FAIRMONT PACIFIC,2025-05-07,,7230 DE SOTO AVE ,CANOGA PARK,PR0116875
FAIRMONT CAPRICE,2025-08-22,,7243 KELVIN AVE ,CANOGA PARK,PR0116876
AMBASSADOR,2023-05-09,,18405 VALERIO ST ,RESEDA,PR0116877
CAMELOT,2022-07-19,,21115 SATICOY ST ,CANOGA PARK,PR0116878
7343 INDEPENDENCE AVE APTS,2022-03-17,,7343 INDEPENDENCE AVE ,CANOGA PARK,PR0116882
5527 HAROLD WY APTS,2024-07-10,,5527 HAROLD WY ,LOS ANGELES,PR0101307
746 S NORMANDIE AVE APTS,2024-05-22,,746 S NORMANDIE AVE ,LOS ANGELES,PR0101310
341 S BERENDO ST APTS,2023-12-20,,341 S BERENDO ST ,LOS ANGELES,PR0101311
5922 CARLTON WY APTS,2024-11-27,,5922 CARLTON WY ,LOS ANGELES,PR0101312
THE RAFTERS APTS,2023-05-18,,4310 VINELAND AVE ,NORTH HOLLYWOOD,PR0074258
11255 MORRISON ST APTS,2024-12-14,,11255 MORRISON ST ,NORTH HOLLYWOOD,PR0074261
6324 PASSAIC ST APTS,2021-10-13,,6324 PASSAIC ST ,HUNTINGTON PARK,PR0068309
2844 ARDMORE AVE APTS,2023-02-07,,2844 ARDMORE AVE ,SOUTH GATE,PR0068310
9833 MCNERNEY AVE APTS,2022-06-22,,9833 MCNERNEY AVE ,SOUTH GATE,PR0068311
6918 TEMPLETON ST APTS,2023-03-02,,6918 TEMPLETON ST ,HUNTINGTON PARK,PR0068315
535 S MARIPOSA AVE APTS,2023-11-21,,535 S MARIPOSA AVE ,LOS ANGELES,PR0068317
1037 N GARDNER ST APTS,2022-07-20,,1037 N GARDNER ST ,LOS ANGELES,PR0067521
1038 N SIERRA BONITA AVE APTS,2023-10-19,,1038 N SIERRA BONITA AVE ,LOS ANGELES,PR0067523
7400 FOUNTAIN AVE APTS,2023-01-18,,7400 FOUNTAIN AVE ,LOS ANGELES,PR0067524
1050 N VISTA ST APTS,2023-02-21,,1050 N VISTA ST ,LOS ANGELES,PR0067525
919 N ORANGE GROVE AVE APTS,2021-09-02,,919 N ORANGE GROVE AVE ,LOS ANGELES,PR0067526
1220 N GARDNER ST APTS,2022-10-20,,1220 N GARDNER ST ,LOS ANGELES,PR0067527
532 N WESTMORELAND AVE APTS,2023-05-17,,532 N WESTMORELAND AVE ,LOS ANGELES,PR0075151
1907 OVERLAND AVE APTS,2021-11-02,,1907 OVERLAND AVE ,LOS ANGELES,PR0108465
3760 DELMAS TER APTS,2022-12-16,,3760 DELMAS TER ,LOS ANGELES,PR0108466
11340 IOWA AVE APTS,2022-03-31,,11340 IOWA AVE ,LOS ANGELES,PR0108468
11512 OHIO AVE APTS,2022-11-22,,11512 OHIO AVE ,LOS ANGELES,PR0108469
421 OCEAN FRONT WK APTS,2022-12-22,,421 OCEAN FRONT WALK,VENICE,PR0108471
3321 S CANFIELD AVE APTS,2023-05-17,,3321 S CANFIELD AVE ,LOS ANGELES,PR0111372
8854 ALCOTT ST APTS,2023-01-10,,8854 ALCOTT ST ,LOS ANGELES,PR0111374
3634 HUGHES AVE APTS,2023-07-13,,3634 HUGHES AVE ,LOS ANGELES,PR0111375
1935 S HOLT AVE APTS,2022-12-22,,1935 S HOLT AVE ,LOS ANGELES,PR0111376
3675 CLARINGTON AVE APTS,2021-11-16,,3675 CLARINGTON AVE ,LOS ANGELES,PR0111378
12707 VENICE BLVD APTS,2022-11-28,,12707 VENICE BLVD ,LOS ANGELES,PR0111379
3667 OVERLAND AVE APTS,2021-08-26,,3667 OVERLAND AVE ,LOS ANGELES,PR0113328
3655 CLARINGTON AVE APTS,2022-10-14,,3655 CLARINGTON AVE ,LOS ANGELES,PR0113329
1519 S SHENANDOAH ST APTS,2022-03-15,,1519 S SHENANDOAH ST ,LOS ANGELES,PR0113330
10026 PALMS BLVD APTS,2022-03-11,,10026 PALMS BLVD ,LOS ANGELES,PR0113332
1839 COLBY AVE APTS,2023-11-22,,1839 COLBY AVE ,LOS ANGELES,PR0113333
3449 KEYSTONE AVE APTS,2023-05-05,,3449 KEYSTONE AVE ,LOS ANGELES,PR0113334
1928 CHARITON ST APTS,2025-09-04,,1928 CHARITON ST ,LOS ANGELES,PR0113335
3611 WESTWOOD BLVD APTS,2021-08-25,,3611 WESTWOOD BLVD ,LOS ANGELES,PR0113336
AVALON WOODLAND HILLS,2021-07-09,,20500 VENTURA BLVD ,WOODLAND HILLS,PR0114450
AMHERST MANOR,2023-08-24,,1545 AMHERST AVE ,LOS ANGELES,PR0114457
ROYAL BALDWIN (13050-8),2022-10-26,,13050 BESS AVE ,BALDWIN PARK,PR0062366
3944 INGLEWOOD BLVD APTS,2023-10-05,,3944 INGLEWOOD BLVD ,LOS ANGELES,PR0062369
10800 GLENOAKS BLVD APTS,2021-08-25,,10800 GLENOAKS BLVD ,PACOIMA,PR0062372
2042 HIGHTOWER DR APTS,2023-06-28,,2042 HIGH TOWER DR,LOS ANGELES,PR0094199
1821 N ALEXANDRIA AVE APTS,2023-09-27,,1821 N ALEXANDRIA AVE ,LOS ANGELES,PR0094203
1519 S MANHATTAN PL APTS,2023-09-28,,1519 S MANHATTAN PL ,LOS ANGELES,PR0118227
430 S CLOVERDALE AVE APTS,2024-12-23,,430 S CLOVERDALE AVE ,LOS ANGELES,PR0118228
NORTON CREST,2022-10-04,,7511 NORTON AVE ,LOS ANGELES,PR0118229
1216 N FORMOSA AVE APTS,2024-12-05,,1216 N FORMOSA AVE ,LOS ANGELES,PR0118230
1180 S FAIRFAX AVE APTS,2022-09-09,,1180 S FAIRFAX AVE ,LOS ANGELES,PR0118233
PETER MOTT,2022-03-25,,1831 N WHITLEY AVE ,LOS ANGELES,PR0118234
1756 N LAS PALMAS AVE APTS,2023-11-29,,1756 N LAS PALMAS AVE ,LOS ANGELES,PR0118235
8120 NORTON AVE APTS,2022-12-09,,8120 NORTON AVE ,WEST HOLLYWOOD,PR0113095
1380 S MASSELIN AVE APTS,2024-11-26,,1380 S MASSELIN AVE ,LOS ANGELES,PR0113097
226 1/2 S FULLER AVE APTS,2023-01-26,,226 1/2 S FULLER AVE ,LOS ANGELES,PR0113098
13634 S DOTY AVE APTS,2021-12-03,,13634 S DOTY AVE ,HAWTHORNE,PR0095205
4047 W 132ND ST APTS,2023-04-12,,4047 W 132ND ST ,HAWTHORNE,PR0095208
SAME APN AS 314 VIRGINIA ST,2025-02-24,,320 VIRGINIA ST ,EL SEGUNDO,PR0087578
EAGLE GLEN APARTMENTS,2023-01-04,,18434 VINCENNES ST,NORTHRIDGE,PR0087580
COVINA GARDENS APTS,2023-01-26,,1243 E BADILLO ST ,COVINA,PR0091766
SATICOY GARDENS,2022-07-20,,20033 SATICOY ST ,WINNETKA,PR0091769
6935 FULTON AVE APTS,2024-07-17,,6935 FULTON AVE ,NORTH HOLLYWOOD,PR0091770
8819 ETIWANDA AVE APTS,2024-03-01,,8819 ETIWANDA AVE ,NORTHRIDGE,PR0091771
TROPICS WEST,2023-01-26,,19905 ROSCOE BLVD ,WINNETKA,PR0091772
COHASSET PARK APTS,2023-04-25,,20356 COHASSET ST ,WINNETKA,PR0091773
334 N NORMANDIE AVE APTS,2024-09-10,,334 N NORMANDIE AVE ,LOS ANGELES,PR0069665
5217 LEXINGTON AVE APTS,2022-04-27,,5217 LEXINGTON AVE ,LOS ANGELES,PR0069666
4637 OAKWOOD AVE APTS,2023-04-19,,4367 OAKWOOD AVE ,LOS ANGELES,PR0069667
5210 S ROMAINE ST APTS,2021-12-15,,5210 ROMAINE ST ,LOS ANGELES,PR0069668
1120 S HARVARD BLVD APTS,2023-10-03,,1120 S HARVARD BLVD ,LOS ANGELES,PR0069669
252 S MARIPOSA AVE APTS,2024-01-02,,252 S MARIPOSA AVE ,LOS ANGELES,PR0069670
233 N NEW HAMPSHIRE AVE APTS,2023-04-18,,233 N NEW HAMPSHIRE AVE ,LOS ANGELES,PR0069671
4838 S SLAUSON AVE APTS,2023-05-17,,4838 S SLAUSON AVE ,CULVER CITY,PR0112560
12445 SHORT AVE APTS,2024-01-31,,12445 SHORT AVE ,LOS ANGELES,PR0112564
4048 REDWOOD AVE APTS,2023-02-16,,4048 REDWOOD AVE ,LOS ANGELES,PR0112565
7118 KITTYHAWK AVE APTS,2022-10-18,,7118 KITTYHAWK AVE ,LOS ANGELES,PR0112566
7124 1/2 KITTYHAWK AVE APTS,2021-11-08,,7124 1/2 KITTYHAWK AVE ,LOS ANGELES,PR0112567
301 N HOLLYWOOD WY APTS,2025-06-18,,301 N HOLLYWOOD WY ,BURBANK,PR0091227
RODNEY MADRID,2023-05-24,,1965 RODNEY DR ,LOS ANGELES,PR0091234
333 S DOHENY DR APTS,2022-07-28,,333 S DOHENY DR ,BEVERLY HILLS,PR0096655
169 N LA PEER DR APTS,2023-02-10,,169 N LA PEER DR ,BEVERLY HILLS,PR0096657
3003 ARIZONA AVE APTS,2022-11-18,,3003 ARIZONA AVE ,SANTA MONICA,PR0096661
455 N DOHENY DR APTS,2022-10-04,,455 N DOHENY DR ,BEVERLY HILLS,PR0096662
11060 MISSISSIPPI AVE APTS,2022-08-11,,11060 MISSISSIPPI AVE ,LOS ANGELES,PR0113394
1550 CENTINELA AVE APTS,2023-07-13,,1550 CENTINELA AVE ,LOS ANGELES,PR0113396
1718 STONER AVE APTS,2023-08-21,,1718 STONER AVE ,LOS ANGELES,PR0113397
1450 CENTINELA AVE APTS,2023-07-12,,1450 CENTINELA AVE ,LOS ANGELES,PR0113398
1650 FEDERAL AVE APTS,2021-11-03,,1650 FEDERAL AVE ,LOS ANGELES,PR0113399
3808 W PICO BLVD APTS,2024-05-15,,3808 W PICO BLVD ,LOS ANGELES,PR0103515
7955 BLACKBURN AVE APTS,2025-04-14,,7955 BLACKBURN AVE ,LOS ANGELES,PR0103519
100 N SYCAMORE APTS,2023-05-16,,100 N SYCAMORE AVE,LOS ANGELES,PR0103521
13839 VICTORY BLVD APTS,2022-07-12,,13839 VICTORY BLVD ,VAN NUYS,PR0074880
4504 VISTA DEL MONTE AVE APTS,2021-10-18,,4504 VISTA DEL MONTE AVE ,SHERMAN OAKS,PR0074882
2816 N GRIFFIN AVE APTS,2023-09-11,,2816 N GRIFFIN AVE ,LOS ANGELES,PR0074884
2507 WORKMAN ST APTS,2023-11-20,,2507 WORKMAN ST ,LOS ANGELES,PR0074886
8481 CHESTNUT AVE APTS,2022-07-19,,8481 CHESTNUT AVE ,SOUTH GATE,PR0100876
6914 PINE AVE APTS,2023-03-11,,6914 PINE AVE ,BELL,PR0100877
1644 1/2 LUCILE AVE APTS,2025-03-04,,1644 1/2 LUCILE AVE ,LOS ANGELES,PR0083445
249 N JUANITA AVE APTS,2023-04-19,,249 N JUANITA AVE ,LOS ANGELES,PR0083448
2380 W 12TH ST APTS,2023-05-24,,2380 W 12TH ST ,LOS ANGELES,PR0083449
615 1/2 N BONNIE BRAE ST APTS,2023-06-27,,615 1/2 N BONNIE BRAE ST ,LOS ANGELES,PR0083450
861 S CATALINA ST APTS,2022-04-08,,861 S CATALINA ST ,LOS ANGELES,PR0068275
820 S NEW HAMPSHIRE AVE APTS,2022-03-03,,820 S NEW HAMPSHIRE AVE ,LOS ANGELES,PR0068276
827 S FEDORA ST APTS,2023-10-17,,827 S FEDORA ST ,LOS ANGELES,PR0068277
6126 ROMAINE ST APTS,2023-06-07,,6126 ROMAINE ST ,LOS ANGELES,PR0068278
1145 1/2 N GORDON ST APTS,2024-12-24,,1145 1/2 N GORDON ST ,LOS ANGELES,PR0068279
555 N NORMANDIE AVE APTS,2022-11-29,,555 N NORMANDIE AVE ,LOS ANGELES,PR0068281
940 S OXFORD AVE APTS,2023-03-23,,940 S OXFORD AVE ,LOS ANGELES,PR0068283
606 N GENESEE AVE APTS,2024-08-06,,606 N GENESEE AVE ,LOS ANGELES,PR0079667
5511 W OLYMPIC BLVD APTS,2024-06-06,,5511 W OLYMPIC BLVD ,LOS ANGELES,PR0079668
621 S CLOVERDALE AVE APTS,2022-07-22,,621 S CLOVERDALE AVE ,LOS ANGELES,PR0114045
1400 N CRESCENT HEIGHTS BLVD APTS,2021-08-19,,1400 N CRESCENT HEIGHTS BLVD ,WEST HOLLYWOOD,PR0114046
405 N SPAULDING AVE APTS,2023-10-24,,405 N SPAULDING AVE ,LOS ANGELES,PR0114047
MADISON APARTMENTS,2025-06-10,,1746 N ORANGE DR ,LOS ANGELES,PR0114050
717 S COCHRAN AVE APTS,2024-04-29,,717 S COCHRAN AVE ,LOS ANGELES,PR0114051
2138 PENMAR AVE APTS,2023-11-30,,2138 PENMAR AVE ,VENICE,PR0113076
2132 PENMAR AVE APTS,2024-01-31,,2132 PENMAR AVE ,VENICE,PR0113077
1933 N GRACE AVE APTS,2023-08-22,,1933 N GRACE AVE ,LOS ANGELES,PR0113081
1925 N GRACE AVE APTS,2023-08-22,,1925 N GRACE AVE ,LOS ANGELES,PR0113083
REGENCY APTS,2024-08-09,,6605 DE SOTO AVE ,CANOGA PARK,PR0106673
6548 WOODLEY AVE APTS,2024-11-12,,6548 WOODLEY AVE ,VAN NUYS,PR0106675
PARK ENCINO APARTMENT,2022-04-19,,5168 YARMOUTH AVE ,ENCINO,PR0106676
15509 VICTORY BLVD APTS,2024-10-07,,15509 VICTORY BLVD ,VAN NUYS,PR0106677
7236 REMMET AVE APTS,2025-08-21,,7236 REMMET AVE ,CANOGA PARK,PR0106680
15546 SHERMAN WY APTS,2023-02-07,,15546 SHERMAN WY ,VAN NUYS,PR0106681
VILLA VIOLITA II,2021-11-18,,708 E RUDDOCK ST ,COVINA,PR0109426
WOODGLEN APTS,2024-12-18,,1800 AROMA DR ,WEST COVINA,PR0109429
VILLA AZUSA SENIOR APARTMENTS,2023-06-14,,200 E GLADSTONE ST ,AZUSA,PR0109431
1342 N MARIPOSA AVE APTS,2023-06-01,,1342 N MARIPOSA AVE ,LOS ANGELES,PR0070733
NORMANDIE EAST,2023-05-31,,1150 N NORMANDIE AVE ,LOS ANGELES,PR0070734
341 S KENMORE AVE APTS,2023-11-17,,341 S KENMORE AVE ,LOS ANGELES,PR0070735
DRAINED POOL (NOT DEMOED YET),2023-05-31,,450 S OXFORD AVE ,LOS ANGELES,PR0070736
643 N KINGSLEY DR APTS,2022-07-05,,643 N KINGSLEY DR ,LOS ANGELES,PR0070737
251 S BERENDO ST APTS,2023-02-13,,251 S BERENDO ST ,LOS ANGELES,PR0070739
6827 LELAND WY APTS,2023-07-06,,6827 LELAND WY ,LOS ANGELES,PR0112759
7850 SUNSET BLVD APTS,2023-12-05,,7850 SUNSET BLVD ,LOS ANGELES,PR0112760
1732 N EL CERRITO PL APTS,2022-10-06,,1732 N EL CERRITO PL ,LOS ANGELES,PR0112762
105 N CROFT AVE APTS,2023-11-27,,105 N CROFT AVE ,LOS ANGELES,PR0112764
HOLLYWOOD TOWNHOUSE,2023-02-09,,6633 YUCCA ST ,LOS ANGELES,PR0112765
7125 DE LONGPRE AVE APTS,2023-05-26,,7125 DE LONGPRE AVE ,LOS ANGELES,PR0112766
3190 WALNUT GROVE AVE APTS,2021-08-06,,3190 WALNUT GROVE AVE ,ROSEMEAD,PR0112767
335 S NORMANDIE AVE APTS,2025-02-04,,335 S NORMANDIE AVE ,LOS ANGELES,PR0063936
162 S OXFORD AVE APTS,2021-10-25,,162 S OXFORD AVE ,LOS ANGELES,PR0063937
4422 CLINTON ST APTS,2023-05-19,,4422 CLINTON ST ,LOS ANGELES,PR0063938
954 S KENMORE AVE APTS,2021-08-18,,954 S KENMORE AVE ,LOS ANGELES,PR0063939
710 N KINGSLEY DR APTS,2022-08-05,,710 N KINGSLEY DR ,LOS ANGELES,PR0063940
FAX 213-487-4998,2022-11-23,,316 S BERENDO ST ,LOS ANGELES,PR0063941
1426 W 179TH ST APTS,2023-10-12,,1426 W 179TH ST ,GARDENA,PR0063942
15303 S RAYMOND AVE,2022-04-06,,15303 S RAYMOND AVE ,GARDENA,PR0063943
13432 S VERMONT AVE,2023-11-30,,13432 S VERMONT AVE ,GARDENA,PR0063944
4734 SATURN ST APTS,2024-01-05,,4734 SATURN ST ,LOS ANGELES,PR0080871
1006 N SIERRA BONITA AVE APTS,2023-10-19,,1006 N SIERRA BONITA AVE ,LOS ANGELES,PR0080873
1513 2ND AVE APTS,2024-01-05,,1513 2ND AVE ,LOS ANGELES,PR0080875
1223 1/2 S DUNSMUIR AVE APTS,2023-02-28,,1223 1/2 S DUNSMUIR AVE ,LOS ANGELES,PR0080876
1321 N FAIRFAX AVE APTS,2022-05-06,,1321 N FAIRFAX AVE ,WEST HOLLYWOOD,PR0080877
940 N HAYWORTH AVE APTS,2024-01-19,,940 N HAYWORTH AVE ,LOS ANGELES,PR0080878
1174 - 1202 S NORTON AVE APTS,2024-02-20,,1174 S NORTON AVE,LOS ANGELES,PR0080879
811 11TH ST APTS,2023-08-18,,811 11TH ST ,SANTA MONICA,PR0097579
THE WOODS AT TOLUCA LAKE,2022-07-05,,316 N MAPLE ST ,BURBANK,PR0097581
19951 ROSCOE BLVD APTS,2023-12-27,,19951 ROSCOE BLVD ,WINNETKA,PR0097582
8100 OWENSMOUTH AVE APTS,2022-07-21,,8100 OWENSMOUTH AVE ,CANOGA PARK,PR0097584
12504 VENICE BLVD APTS,2023-07-27,,12504 VENICE BLVD ,LOS ANGELES,PR0111939
1421 VENICE BLVD APTS,2024-01-04,,1421 VENICE BLVD ,VENICE,PR0111940
2015 S BENTLEY AVE APTS,2022-09-22,,2015 S BENTLEY AVE ,LOS ANGELES,PR0111944
207 N VENICE BLVD APTS,2021-08-18,,207 N VENICE BLVD ,VENICE,PR0111946
7292 FOUNTAIN AVE APTS,2024-10-29,,7292 FOUNTAIN AVE ,LOS ANGELES,PR0113462
1120 N HACIENDA PL APTS,2021-07-09,,1120 N HACIENDA PL ,WEST HOLLYWOOD,PR0113463
1402 N ALTA VISTA BLVD APTS,2023-05-10,,1402 N ALTA VISTA BLVD ,LOS ANGELES,PR0113465
INCLUDES 4909-15 DOCKWEILER,2023-11-09,,1246 S CITRUS AVE ,LOS ANGELES,PR0113466
1143 S COCHRAN AVE APTS,2022-08-25,,1143 S COCHRAN AVE ,LOS ANGELES,PR0113467
14162 3/4 SYLVAN ST APTS,2023-10-26,,14162 3/4 SYLVAN ST ,VAN NUYS,PR0106856
MOORPARK LANAI,2022-08-01,,15483 MOORPARK ST ,SHERMAN OAKS,PR0106859
PARK WILLIS,2021-07-08,,4545 WILLIS AVE ,SHERMAN OAKS,PR0106860
COLONIAL MANOR,2021-09-14,,5820 HAZELTINE AVE ,VAN NUYS,PR0106861
3733 CENTINELA AVE APTS,2022-10-20,,3733 CENTINELA AVE ,LOS ANGELES,PR0110321
2306 OAKWOOD AVE APTS,2021-10-26,,2306 OAKWOOD AVE ,VENICE,PR0110322
3001 BAGLEY AVE APTS,2024-05-15,,3001 BAGLEY AVE ,LOS ANGELES,PR0110324
3742 S CANFIELD AVE APTS,2023-11-21,,3742 S CANFIELD AVE ,LOS ANGELES,PR0110325
3726 CORINTH AVE APTS,2022-06-28,,3726 CORINTH AVE ,LOS ANGELES,PR0110327
12541 PACIFIC AVE APTS,2022-12-16,,12541 PACIFIC AVE ,LOS ANGELES,PR0110328
606 1/2 S HAUSER BLVD APTS,2024-06-20,,606 1/2 S HAUSER BLVD ,LOS ANGELES,PR0104937
557 N KINGS RD APTS,2023-12-28,,557 N KINGS RD ,LOS ANGELES,PR0104939
5156 W PICKFORD ST APTS,2023-06-14,,5156 PICKFORD ST,LOS ANGELES,PR0104941
642 S CLOVERDALE AVE APTS,2022-07-22,,642 S CLOVERDALE AVE ,LOS ANGELES,PR0104942
1021 N ORANGE GROVE AVE APTS,2021-09-07,,1021 N ORANGE GROVE AVE ,LOS ANGELES,PR0104944
1214 N MC CADDEN PL APTS,2023-06-29,,1214 N MCCADDEN PL,LOS ANGELES,PR0073230
531 N ORLANDO AVE APTS,2023-08-25,,531 N ORLANDO AVE ,LOS ANGELES,PR0073232
1154 N FORMOSA AVE APTS,2024-12-26,,1154 N FORMOSA AVE ,LOS ANGELES,PR0073233
1275 N SWEETZER AVE APTS,2021-12-10,,1275 N SWEETZER AVE ,WEST HOLLYWOOD,PR0073234
5101 BOSWELL PL APTS,2021-12-03,,5101 BOSWELL PL ,LOS ANGELES,PR0073237
7223 TROOST AVE APTS,2022-06-16,,7223 TROOST AVE ,NORTH HOLLYWOOD,PR0064671
11473 SHERMAN WY APTS,2025-04-29,,11473 SHERMAN WY ,NORTH HOLLYWOOD,PR0064673
7358 TUJUNGA AVE APTS,2022-06-08,,7358 TUJUNGA AVE ,NORTH HOLLYWOOD,PR0064675
11922 1/2 RUNNYMEDE ST APTS,2023-09-07,,11922 1/2 RUNNYMEDE ST ,NORTH HOLLYWOOD,PR0064678
LEE'S APTS,2022-08-24,,11865 MAGNOLIA BLVD ,VALLEY VILLAGE,PR0085373
5854 TUJUNGA AVE APTS,2022-10-12,,5854 TUJUNGA AVE ,NORTH HOLLYWOOD,PR0085374
4187 ARCH DR APTS,2023-02-09,,4187 ARCH DR ,STUDIO CITY,PR0085376
6134 HAZELHURST PL APTS,2023-05-18,,6134 HAZELHURST PL ,NORTH HOLLYWOOD,PR0085377
4441 PONCA AVE APTS,2023-06-13,,4441 PONCA AVE ,NORTH HOLLYWOOD,PR0085378
10630 WHIPPLE ST APTS,2025-03-12,,10630 WHIPPLE ST ,NORTH HOLLYWOOD,PR0085379
CASA BONITA,2025-11-13,,20358 SATICOY ST ,WINNETKA,PR0079878
OAK VILLAGE APARTMENTS,2025-10-07,,20936 GRESHAM ST ,CANOGA PARK,PR0079879
BLUE NORTH APTS,2023-05-26,,7850 RESEDA BLVD ,RESEDA,PR0079881
LANGDON APTS,2021-07-01,,8056 LANGDON AVE ,VAN NUYS,PR0079882
WILKEN WOODLAND,2025-02-11,,13531 WYANDOTTE ST ,VAN NUYS,PR0079883
8719 ORION AVE APTS,2021-10-29,,8719 ORION AVE ,NORTH HILLS,PR0079884
14300 ROSCOE BLVD APTS,2024-01-11,,14300 ROSCOE BLVD ,PANORAMA CITY,PR0079886
460 E CYPRESS AVE APTS,2024-07-10,,460 E CYPRESS AVE ,BURBANK,PR0061446
FLORENCITA GARDENS,2025-09-10,,2372 FLORENCITA AVE ,MONTROSE,PR0061450
5405 CARLTON WY APTS,2023-06-27,,5405 CARLTON WY ,LOS ANGELES,PR0089581
937 N WILCOX AVE APTS,2022-12-21,,937 N WILCOX AVE ,LOS ANGELES,PR0089582
4239 DON TOMASO DR APTS,2023-08-11,,4239 DON TOMASO DR ,LOS ANGELES,PR0089584
2822 1/2 S 012TH AVE APTS,2023-08-31,,2822 1/2 S 12TH AVE,LOS ANGELES,PR0089586
4812 COLISEUM ST APTS,2022-12-02,,4812 COLISEUM ST ,LOS ANGELES,PR0089588
108 N HAYWORTH AVE APTS,2024-01-24,,108 N HAYWORTH AVE ,LOS ANGELES,PR0064873
1137 N FORMOSA AVE APTS,2024-11-26,,1137 N FORMOSA AVE ,LOS ANGELES,PR0064876
5080 HIGHLAND VIEW AVE APTS,2024-12-12,,5080 HIGHLAND VIEW AVE ,LOS ANGELES,PR0064877
4563 1/2 EAGLE ROCK BLVD APTS,2025-05-16,,4563 1/2 EAGLE ROCK BLVD ,LOS ANGELES,PR0064878
4760 ELLENWOOD DR APTS,2025-04-03,,4760 ELLENWOOD DR ,LOS ANGELES,PR0064880
341 S REXFORD DR APTS,2022-08-17,,341 S REXFORD DR ,BEVERLY HILLS,PR0100017
1122 S WOOSTER ST APTS,2023-04-25,,1122 S WOOSTER ST ,LOS ANGELES,PR0100020
10577 ASHTON AVE APTS,2023-07-05,,10577 ASHTON AVE ,LOS ANGELES,PR0100021
